"77","快","kuài","Fast","1","53510","Evaluation & preference","A person with a smiling face, his right hand raised in the air like a lightning bolt, symbolizing quick movement and speed.","The Chinese word 快 primarily means something done with speed and quickness, such as 快走 (kuài zǒu, to hurry up/walk quickly). It is a very common term for expressing rapid action or movement. Other words like 迅速 (xùn sù), 急速 (jí sù), or 仓促 (cāng cù) can be used depending on the specific context and nuance needed.","1. 这个菜真好吃！饭好快啊~ 2. 我要快点写完作业。 3. 她跑得真快。"
"78","谁","shéi","Who","1","52782","Pronouns","A puppet lost in the forest looks back, wondering who will find him.","",""
"79","但是","dànshì","But; however","2","52718","Conjunctions & connectives","Imagine a bright lamp shining, but then suddenly the light is blocked by thick smoke or a hand covering it, signifying interruption or contradiction.","""But"". This is a very common conjunction used to introduce a contrasting idea or situation, typically following a negative statement. Other words like ""可是"" (but), ""然而"" (however), and ""不过"" (though/although) can also be used for similar purposes depending on the context.",""
"80","却是","quèshì","Nevertheless; however","6","52718","","In the midst of dark clouds, a vibrant rainbow suddenly appears.","",""
"81","多","duō","Many; much; more","1","52605","Quantity & degree","Numerous small elements, like scattered stars or bubbles in a jar.","",""
"82","用","yòng","Use","1","52436","Core/common verbs (be, have, do)","An elderly man patiently guides a child in using the tools inside an open toolbox.","The Chinese word ""用"" (yòng) means to use or employ something. It is a very common verb in everyday language, used frequently when talking about utilizing objects, tools, methods, etc. Other words that can be used similarly include ""use"", ""employ"", or ""utilize"".","1. 我用筷子吃饭。  2. 你得用心读书才能考好。  3. 她每天晚上都用手机看新闻。"
"83","时候","shíhòu","Time","1","52176","","Imagine a delicate clockwork gear softly meshing with a flowing stream of sand, symbolizing the gentle passage and measurement of time.","“时候” means time, often used to refer to a specific moment or period. It's commonly used and can be translated as ""time point"" in some contexts, but other words like “opportunity”, “occasion” might also work depending on the situation.",""
"84","下","xià","Below; under; next; go down; get off","1","51975","Movement & position","A drop of water sliding down the edge of a leaf into a deep pool.","This word means downward, under, or beneath in English. It is very commonly used. Other words that can be used similarly include ""down,"" ""under,"" or ""below.""",""
"85","已经","yǐjīng","Already","2","51772","Time expressions","Imagine a thread or needle passing through two objects, neatly stitching them together to represent the state of having completed something.","""已经"" is a common Chinese auxiliary verb used to indicate that an action or state has been completed and often results in some change up until the present moment. It typically stands before a past-tense verb, showing its completion affects now (e.g., ""他下班了"" - he has already finished work). While it can be translated as ""already"" in English, note that English uses auxiliary verbs like ""has"" differently with past participles when indicating perfect aspect (""He has left"").","1. 我已经吃过早饭了。 2. 他已经在这家公司工作五年了。 3. 她已经去过巴黎旅行了一次。"
"86","谢谢","xièxiè","Thank you","1","51457","Greetings & pragmatics","a blooming flower, symbolizing heartfelt thanks","",""
"87","为什么","wèishénme","Why","2","51063","Question words","I'm sorry, but it seems there might be a misunderstanding. Could you please provide the Chinese character or clarify what you'd like to ask?","",""
"88","觉得","juéde","Think","1","51047","","Imagine a beam of light piercing through the eyes, symbolizing perception and judgment.","I feel that. It means ""I think"" or ""I believe,"" expressing personal opinion or judgment, and is very commonly used in everyday conversation to share one's perception or feeling about something. Other words like “认为” (rénghéng) can also be used in similar contexts.","1. 我觉得这家餐厅的食物还不错。 2. 他觉得学英语很有必要。 3. 她觉得看电影比看书更好。"
"89","天","tiān","Day","1","50660","Nature & weather","The vast blue sky, clear and unblemished.","The Chinese word ""天"" primarily means sky or heaven. It is one of the most common and frequently used words in modern Mandarin, often appearing in compound words like 天气 (qixi - weather) and 地球 (dìqiú - earth). Other similar contexts include referring to celestial bodies, higher powers, or even time periods (""a day""), though ""day"" is typically rendered as 一天 (yì tiān).","1. 今天天气真好。   2. 快到天黑了。   3. 我昨晚梦见自己飞上了天。"
